Number of Targets, Time, Plan Length, Num Satellites, Num Modes, Num Instruments, Num Observations
25, 0.03899970699990263, 12, 10, 5, 10, 2
25, 0.05264209699998901, 16, 10, 5, 10, 2
25, 0.02030939600012971, 7, 10, 5, 10, 2
25, 0.03174720199990588, 10, 10, 5, 10, 2
25, 0.04851691099997879, 15, 10, 5, 10, 2
25, 0.03952991599999223, 13, 10, 5, 10, 2
25, 0.029286122000030446, 10, 10, 5, 10, 2
25, 0.054166980999980296, 16, 10, 5, 10, 2
25, 0.04794673599985799, 14, 10, 5, 10, 2
25, 0.045996417999958794, 13, 10, 5, 10, 2
25, 0.04517093499998737, 14, 10, 5, 10, 2
25, 0.04671641200002341, 15, 10, 5, 10, 2
25, 0.04006607099995563, 14, 10, 5, 10, 2
25, 0.022654618999922604, 7, 10, 5, 10, 2
25, 0.03375596599994424, 11, 10, 5, 10, 2
25, 0.05214878400011003, 15, 10, 5, 10, 2
25, 0.045367253999984314, 14, 10, 5, 10, 2
25, 0.04803771699994286, 15, 10, 5, 10, 2
25, 0.039106787000037, 12, 10, 5, 10, 2
25, 0.041155726999932085, 13, 10, 5, 10, 2
25, 0.03225156300004528, 10, 10, 5, 10, 2
25, 0.020209032000138905, 7, 10, 5, 10, 2
25, 0.047353633000057016, 14, 10, 5, 10, 2
25, 0.02961595900001157, 10, 10, 5, 10, 2
25, 0.04964897300010307, 14, 10, 5, 10, 2
25, 0.01984529800006385, 6, 10, 5, 10, 2
25, 0.048147237999955905, 15, 10, 5, 10, 2
25, 0.05126230200016835, 15, 10, 5, 10, 2
25, 0.022845035000045755, 7, 10, 5, 10, 2
25, 0.03210824000007051, 10, 10, 5, 10, 2
25, 0.0346411259999968, 12, 10, 5, 10, 2
25, 0.031141070000103355, 10, 10, 5, 10, 2
25, 0.02896198300004471, 10, 10, 5, 10, 2
25, 0.03029771100000289, 10, 10, 5, 10, 2
25, 0.027473651000036625, 9, 10, 5, 10, 2
30, 0.058549271999936536, 13, 10, 5, 10, 2
30, 0.051915016000066316, 12, 10, 5, 10, 2
30, 0.052066908000142575, 12, 10, 5, 10, 2
30, 0.06146737100016253, 14, 10, 5, 10, 2
30, 0.05728209199992307, 14, 10, 5, 10, 2
30, 0.06956816899992191, 16, 10, 5, 10, 2
30, 0.06586637899999914, 15, 10, 5, 10, 2
30, 0.057188723000081154, 13, 10, 5, 10, 2
30, 0.057630116999916936, 14, 10, 5, 10, 2
30, 0.05359721800004991, 12, 10, 5, 10, 2
30, 0.059580235999874276, 14, 10, 5, 10, 2
30, 0.0495987750000495, 11, 10, 5, 10, 2
30, 0.06708805600010237, 16, 10, 5, 10, 2
30, 0.06537996499992005, 16, 10, 5, 10, 2
30, 0.06195952899997792, 14, 10, 5, 10, 2
30, 0.055000802999984444, 12, 10, 5, 10, 2
30, 0.03752559100007602, 9, 10, 5, 10, 2
30, 0.06136969199997111, 14, 10, 5, 10, 2
30, 0.05833574400003272, 13, 10, 5, 10, 2
30, 0.03650013700007548, 9, 10, 5, 10, 2
30, 0.03299333299992213, 8, 10, 5, 10, 2
30, 0.0685833160000584, 16, 10, 5, 10, 2
30, 0.05324416899998141, 12, 10, 5, 10, 2
30, 0.06078983100019286, 14, 10, 5, 10, 2
30, 0.0199161959999401, 5, 10, 5, 10, 2
30, 0.04385601500007397, 10, 10, 5, 10, 2
30, 0.06934590700006993, 16, 10, 5, 10, 2
30, 0.03728087200011032, 9, 10, 5, 10, 2
30, 0.05541838299996016, 12, 10, 5, 10, 2
30, 0.06468358400002217, 15, 10, 5, 10, 2
30, 0.05311475299981794, 12, 10, 5, 10, 2
30, 0.046605765999856885, 11, 10, 5, 10, 2
30, 0.03229733300008775, 8, 10, 5, 10, 2
30, 0.05742028899999241, 13, 10, 5, 10, 2
30, 0.06586224700004095, 15, 10, 5, 10, 2
30, 0.0572217809999529, 13, 10, 5, 10, 2
30, 0.059751629999936995, 14, 10, 5, 10, 2
30, 0.008456539000007979, 2, 10, 5, 10, 2
30, 0.05416649099993265, 13, 10, 5, 10, 2
30, 0.06414195100001052, 16, 10, 5, 10, 2
30, 0.061419153999850096, 14, 10, 5, 10, 2
30, 0.06143404399995234, 14, 10, 5, 10, 2
30, 0.04981584600000133, 11, 10, 5, 10, 2
30, 0.06777372200008358, 16, 10, 5, 10, 2
30, 0.05552642500015281, 13, 10, 5, 10, 2
30, 0.05672301699996751, 13, 10, 5, 10, 2
30, 0.06982484699983615, 16, 10, 5, 10, 2
30, 0.05237793399987822, 13, 10, 5, 10, 2
30, 0.0601437079999414, 14, 10, 5, 10, 2
30, 0.03359679799996229, 8, 10, 5, 10, 2
35, 0.08916850500008877, 16, 10, 5, 10, 2
35, 0.06709319800006597, 12, 10, 5, 10, 2
35, 0.076790820000042, 14, 10, 5, 10, 2
35, 0.046093892000044434, 8, 10, 5, 10, 2
35, 0.05049887600011971, 9, 10, 5, 10, 2
35, 0.0830979429999843, 15, 10, 5, 10, 2
35, 0.09434605100000226, 15, 10, 5, 10, 2
35, 0.051019651999922644, 9, 10, 5, 10, 2
35, 0.06738676199984184, 12, 10, 5, 10, 2
35, 0.08789837800009082, 16, 10, 5, 10, 2
35, 0.07335932400019374, 13, 10, 5, 10, 2
35, 0.07934414200008177, 14, 10, 5, 10, 2
35, 0.0678289570000743, 11, 10, 5, 10, 2
35, 0.08992056100009904, 15, 10, 5, 10, 2
35, 0.10652366699991944, 19, 10, 5, 10, 2
35, 0.08488493499999095, 15, 10, 5, 10, 2
35, 0.07821156699992571, 14, 10, 5, 10, 2
35, 0.0677807770000527, 12, 10, 5, 10, 2
35, 0.062407350000057704, 11, 10, 5, 10, 2
35, 0.08384240200007298, 15, 10, 5, 10, 2
35, 0.07348454700013463, 13, 10, 5, 10, 2
35, 0.03775139399999716, 7, 10, 5, 10, 2
35, 0.08188932400003068, 14, 10, 5, 10, 2
35, 0.07849991299985959, 14, 10, 5, 10, 2
35, 0.05617966899990279, 10, 10, 5, 10, 2
35, 0.06679193299987674, 12, 10, 5, 10, 2
35, 0.07823224900016612, 14, 10, 5, 10, 2
35, 0.06263288500008457, 11, 10, 5, 10, 2
35, 0.010732722000057038, 2, 10, 5, 10, 2
35, 0.08772499099995912, 15, 10, 5, 10, 2
35, 0.07861069699993095, 14, 10, 5, 10, 2
35, 0.061786062000010133, 11, 10, 5, 10, 2
35, 0.08920289999991837, 15, 10, 5, 10, 2
35, 0.07198058899984972, 13, 10, 5, 10, 2
35, 0.08146426200005408, 15, 10, 5, 10, 2
35, 0.07998677000000498, 14, 10, 5, 10, 2
35, 0.08472929399999884, 15, 10, 5, 10, 2
35, 0.07727095599989298, 14, 10, 5, 10, 2
35, 0.08454100299991296, 15, 10, 5, 10, 2
35, 0.07371631000000889, 13, 10, 5, 10, 2
35, 0.08010378799986029, 14, 10, 5, 10, 2
35, 0.09888726200006204, 17, 10, 5, 10, 2
35, 0.0937173370000437, 16, 10, 5, 10, 2
35, 0.05544442199993682, 10, 10, 5, 10, 2
35, 0.07001015800005916, 12, 10, 5, 10, 2
35, 0.08150356000010106, 14, 10, 5, 10, 2
35, 0.08054693500002941, 14, 10, 5, 10, 2
35, 0.054617830000097456, 10, 10, 5, 10, 2
35, 0.0904257019999477, 17, 10, 5, 10, 2
35, 0.060886319000019284, 11, 10, 5, 10, 2
40, 0.10596961599981114, 15, 10, 5, 10, 2
40, 0.059231438999859165, 9, 10, 5, 10, 2
40, 0.09820778099992822, 13, 10, 5, 10, 2
40, 0.10284435499988831, 14, 10, 5, 10, 2
40, 0.06315121399984491, 9, 10, 5, 10, 2
40, 0.07887818799986235, 11, 10, 5, 10, 2
40, 0.11021110399997269, 15, 10, 5, 10, 2
40, 0.06670868299988797, 9, 10, 5, 10, 2
40, 0.059198379999997996, 8, 10, 5, 10, 2
40, 0.11629284100013138, 16, 10, 5, 10, 2
40, 0.0130201480001233, 2, 10, 5, 10, 2
40, 0.0902123200000915, 12, 10, 5, 10, 2
40, 0.10440457999993669, 14, 10, 5, 10, 2
40, 0.09733878900010495, 13, 10, 5, 10, 2
40, 0.10386888600010025, 14, 10, 5, 10, 2
40, 0.10396311900012734, 15, 10, 5, 10, 2
40, 0.013273991999994905, 2, 10, 5, 10, 2
40, 0.11171017900005609, 15, 10, 5, 10, 2
40, 0.10942954300003294, 15, 10, 5, 10, 2
40, 0.08994932199993855, 12, 10, 5, 10, 2
40, 0.06568500200000926, 9, 10, 5, 10, 2
40, 0.07918339799994101, 11, 10, 5, 10, 2
40, 0.06178836100002627, 9, 10, 5, 10, 2
40, 0.09783143399999972, 13, 10, 5, 10, 2
40, 0.05241278800008331, 7, 10, 5, 10, 2
40, 0.103703004999943, 14, 10, 5, 10, 2
40, 0.11033640999994532, 15, 10, 5, 10, 2
40, 0.0659811670000181, 9, 10, 5, 10, 2
40, 0.11030845100003717, 15, 10, 5, 10, 2
40, 0.09995344200001455, 14, 10, 5, 10, 2
40, 0.09777681200012012, 13, 10, 5, 10, 2
40, 0.06657906000009461, 10, 10, 5, 10, 2
40, 0.07376152699998784, 10, 10, 5, 10, 2
40, 0.09123319000013907, 12, 10, 5, 10, 2
40, 0.04909907499995825, 7, 10, 5, 10, 2
40, 0.09702658800006247, 13, 10, 5, 10, 2
40, 0.09713859599992247, 14, 10, 5, 10, 2
40, 0.05949193099991135, 8, 10, 5, 10, 2
40, 0.11170702100002927, 15, 10, 5, 10, 2
40, 0.09111382300011428, 12, 10, 5, 10, 2
40, 0.11570473300002959, 16, 10, 5, 10, 2
40, 0.10414229900015926, 14, 10, 5, 10, 2
40, 0.07610469800010833, 11, 10, 5, 10, 2
40, 0.09496552099994915, 13, 10, 5, 10, 2
40, 0.12382095799989656, 17, 10, 5, 10, 2
40, 0.09005710100018405, 13, 10, 5, 10, 2
40, 0.0970099289997961, 13, 10, 5, 10, 2
40, 0.08051391899994087, 11, 10, 5, 10, 2
40, 0.053943011000001206, 8, 10, 5, 10, 2
40, 0.09902167799987183, 13, 10, 5, 10, 2
45, 0.1246777800001837, 14, 10, 5, 10, 2
45, 0.10724644099991565, 12, 10, 5, 10, 2
45, 0.09006122600021627, 10, 10, 5, 10, 2
45, 0.15963308099981077, 18, 10, 5, 10, 2
45, 0.12498947800008864, 14, 10, 5, 10, 2
45, 0.11597577399993497, 13, 10, 5, 10, 2
45, 0.10020582800007105, 11, 10, 5, 10, 2
45, 0.09744163699997443, 10, 10, 5, 10, 2
45, 0.13226035000002412, 15, 10, 5, 10, 2
45, 0.14247038100006648, 16, 10, 5, 10, 2
45, 0.05734351800015247, 7, 10, 5, 10, 2
45, 0.11123410799996236, 12, 10, 5, 10, 2
45, 0.1161940389999927, 13, 10, 5, 10, 2
45, 0.12478568800020184, 14, 10, 5, 10, 2
45, 0.10844937599995319, 12, 10, 5, 10, 2
45, 0.11645241500013981, 13, 10, 5, 10, 2
45, 0.14520217499989485, 16, 10, 5, 10, 2
45, 0.07849448699994355, 9, 10, 5, 10, 2
45, 0.11729557000012392, 13, 10, 5, 10, 2
45, 0.10755698699995264, 12, 10, 5, 10, 2
45, 0.10861481400002049, 12, 10, 5, 10, 2
45, 0.08163610999986304, 9, 10, 5, 10, 2
45, 0.12491234499998427, 14, 10, 5, 10, 2
45, 0.1373593630000869, 15, 10, 5, 10, 2
45, 0.13722324399986974, 15, 10, 5, 10, 2
45, 0.07187454500012791, 8, 10, 5, 10, 2
45, 0.10150727499990353, 11, 10, 5, 10, 2
45, 0.0644853599999351, 7, 10, 5, 10, 2
45, 0.09261209399983272, 10, 10, 5, 10, 2
45, 0.11146376300007432, 12, 10, 5, 10, 2
45, 0.13713946699999724, 15, 10, 5, 10, 2
45, 0.1271157910000511, 14, 10, 5, 10, 2
45, 0.1112752219999038, 12, 10, 5, 10, 2
45, 0.11549584300018978, 14, 10, 5, 10, 2
45, 0.09055814500015913, 10, 10, 5, 10, 2
45, 0.14677693499993438, 16, 10, 5, 10, 2
45, 0.11760546499999691, 13, 10, 5, 10, 2
45, 0.0166406860000734, 2, 10, 5, 10, 2
45, 0.13532998900018356, 15, 10, 5, 10, 2
45, 0.07199497900001006, 8, 10, 5, 10, 2
45, 0.06333443900007296, 7, 10, 5, 10, 2
45, 0.12193797999998424, 14, 10, 5, 10, 2
45, 0.1163656850001189, 13, 10, 5, 10, 2
45, 0.13324552900007802, 14, 10, 5, 10, 2
45, 0.0460411879998901, 5, 10, 5, 10, 2
45, 0.11601472300003479, 13, 10, 5, 10, 2
45, 0.12287286300011147, 14, 10, 5, 10, 2
45, 0.07949238900005184, 9, 10, 5, 10, 2
45, 0.08161163600016152, 9, 10, 5, 10, 2
45, 0.1362272750000102, 15, 10, 5, 10, 2
50, 0.07601144000000204, 7, 10, 5, 10, 2
50, 0.15479179599992676, 14, 10, 5, 10, 2
50, 0.10267306800005827, 9, 10, 5, 10, 2
50, 0.14701767399992605, 14, 10, 5, 10, 2
50, 0.18135322100010853, 16, 10, 5, 10, 2
50, 0.12109091299998909, 11, 10, 5, 10, 2
50, 0.1677653049998753, 15, 10, 5, 10, 2
50, 0.09495859899993775, 9, 10, 5, 10, 2
50, 0.1462818889999653, 13, 10, 5, 10, 2
50, 0.14615697599992927, 13, 10, 5, 10, 2
50, 0.10471575699989444, 9, 10, 5, 10, 2
50, 0.1557709060000434, 15, 10, 5, 10, 2
50, 0.1663528500000666, 15, 10, 5, 10, 2
50, 0.13592442399999527, 12, 10, 5, 10, 2
50, 0.08100611500003652, 8, 10, 5, 10, 2
50, 0.12352479899982427, 11, 10, 5, 10, 2
50, 0.11184099100000822, 10, 10, 5, 10, 2
50, 0.143833364999864, 13, 10, 5, 10, 2
50, 0.18246539100005066, 16, 10, 5, 10, 2
50, 0.1595871839999745, 14, 10, 5, 10, 2
50, 0.13760198399995716, 13, 10, 5, 10, 2
50, 0.0659207090000109, 6, 10, 5, 10, 2
50, 0.1791567740001483, 16, 10, 5, 10, 2
50, 0.12486378299990974, 12, 10, 5, 10, 2
50, 0.15525019000006068, 15, 10, 5, 10, 2
50, 0.1019561429998248, 9, 10, 5, 10, 2
50, 0.16842514499990102, 15, 10, 5, 10, 2
50, 0.11047916600000462, 10, 10, 5, 10, 2
50, 0.14054249299988442, 13, 10, 5, 10, 2
50, 0.12056300299991562, 12, 10, 5, 10, 2
50, 0.13520486300012635, 12, 10, 5, 10, 2
50, 0.12283001800005877, 11, 10, 5, 10, 2
50, 0.13466772299989316, 12, 10, 5, 10, 2
50, 0.14689734900002804, 13, 10, 5, 10, 2
50, 0.15211777500007884, 14, 10, 5, 10, 2
50, 0.10275990699983595, 9, 10, 5, 10, 2
50, 0.1037245460001941, 10, 10, 5, 10, 2
50, 0.15480241099999148, 14, 10, 5, 10, 2
50, 0.11295124499997655, 10, 10, 5, 10, 2
50, 0.15815391600017392, 15, 10, 5, 10, 2
50, 0.1558393939999405, 14, 10, 5, 10, 2
50, 0.13598513800002365, 12, 10, 5, 10, 2
50, 0.12347090399998706, 11, 10, 5, 10, 2
50, 0.12594446200000675, 12, 10, 5, 10, 2
50, 0.14583296800014978, 14, 10, 5, 10, 2
50, 0.14692306999995708, 13, 10, 5, 10, 2
50, 0.08992358099999365, 8, 10, 5, 10, 2
50, 0.14805246399987482, 13, 10, 5, 10, 2
50, 0.16900749199999154, 15, 10, 5, 10, 2
50, 0.1559272049998981, 14, 10, 5, 10, 2
60, 0.18482608600015737, 12, 10, 5, 10, 2
60, 0.16822061499988195, 11, 10, 5, 10, 2
60, 0.2536680860000615, 17, 10, 5, 10, 2
60, 0.164301728999817, 11, 10, 5, 10, 2
60, 0.1261163110000325, 8, 10, 5, 10, 2
60, 0.13839305000010427, 9, 10, 5, 10, 2
60, 0.18220943599999373, 12, 10, 5, 10, 2
60, 0.19826204499986488, 13, 10, 5, 10, 2
60, 0.2095038800000566, 14, 10, 5, 10, 2
60, 0.22661868699992738, 15, 10, 5, 10, 2
60, 0.20973778699999457, 14, 10, 5, 10, 2
60, 0.1229122219999681, 8, 10, 5, 10, 2
60, 0.16776486300000215, 11, 10, 5, 10, 2
60, 0.15176656999983607, 10, 10, 5, 10, 2
60, 0.21110489099987717, 14, 10, 5, 10, 2
60, 0.2114780710001014, 14, 10, 5, 10, 2
60, 0.18353332699985003, 12, 10, 5, 10, 2
60, 0.1375911879999876, 9, 10, 5, 10, 2
60, 0.10977510399993662, 7, 10, 5, 10, 2
60, 0.21327909399997225, 14, 10, 5, 10, 2
60, 0.18079209500001525, 12, 10, 5, 10, 2
60, 0.14078132199983884, 9, 10, 5, 10, 2
60, 0.22861543799990613, 15, 10, 5, 10, 2
60, 0.16685876799988364, 11, 10, 5, 10, 2
60, 0.15347281899994414, 10, 10, 5, 10, 2
60, 0.18236587299998064, 12, 10, 5, 10, 2
60, 0.24250761899997997, 16, 10, 5, 10, 2
60, 0.21422405299995262, 14, 10, 5, 10, 2
60, 0.22414291299992328, 15, 10, 5, 10, 2
60, 0.2225376960000176, 15, 10, 5, 10, 2
60, 0.19831434699995043, 13, 10, 5, 10, 2
60, 0.19885949399986202, 13, 10, 5, 10, 2
60, 0.1984975039999881, 13, 10, 5, 10, 2
60, 0.16499393799995232, 11, 10, 5, 10, 2
60, 0.1969989300000634, 13, 10, 5, 10, 2
60, 0.19753150399992592, 13, 10, 5, 10, 2
60, 0.22297115100013798, 15, 10, 5, 10, 2
60, 0.22482044600019435, 15, 10, 5, 10, 2
60, 0.18498987499992836, 12, 10, 5, 10, 2
60, 0.19670091099987985, 13, 10, 5, 10, 2
60, 0.07559225399995739, 5, 10, 5, 10, 2
60, 0.18184421999990263, 12, 10, 5, 10, 2
60, 0.24183564700001625, 16, 10, 5, 10, 2
60, 0.1373635859999922, 9, 10, 5, 10, 2
60, 0.20646877399985897, 14, 10, 5, 10, 2
60, 0.2130700049999632, 14, 10, 5, 10, 2
60, 0.2385269359999711, 16, 10, 5, 10, 2
60, 0.2427951029999349, 16, 10, 5, 10, 2
60, 0.1382528019998972, 9, 10, 5, 10, 2
60, 0.1821323819999634, 12, 10, 5, 10, 2
70, 0.2694362350000574, 13, 10, 5, 10, 2
70, 0.2839891969999826, 13, 10, 5, 10, 2
70, 0.23151823600005628, 11, 10, 5, 10, 2
70, 0.35527452000019366, 17, 10, 5, 10, 2
70, 0.1731743559998904, 8, 10, 5, 10, 2
70, 0.2811778050001976, 14, 10, 5, 10, 2
70, 0.1924840670001231, 9, 10, 5, 10, 2
70, 0.12444564799989166, 6, 10, 5, 10, 2
70, 0.2545934180000131, 12, 10, 5, 10, 2
70, 0.3169306120000783, 15, 10, 5, 10, 2
70, 0.2807700840000962, 13, 10, 5, 10, 2
70, 0.32191350999983115, 15, 10, 5, 10, 2
70, 0.34083293399999093, 16, 10, 5, 10, 2
70, 0.323212705999822, 15, 10, 5, 10, 2
70, 0.0770391200001086, 4, 10, 5, 10, 2
70, 0.25979153600019345, 12, 10, 5, 10, 2
70, 0.2810338670001329, 13, 10, 5, 10, 2
70, 0.19198533000007956, 9, 10, 5, 10, 2
70, 0.3124898559999565, 15, 10, 5, 10, 2
70, 0.15889953500004594, 8, 10, 5, 10, 2
70, 0.3082791490001, 14, 10, 5, 10, 2
70, 0.30633746900002734, 15, 10, 5, 10, 2
70, 0.2756422190000194, 13, 10, 5, 10, 2
70, 0.347154909999972, 16, 10, 5, 10, 2
70, 0.2449035920001279, 12, 10, 5, 10, 2
70, 0.25712945899999795, 13, 10, 5, 10, 2
70, 0.3008518400001776, 14, 10, 5, 10, 2
70, 0.20459141800006364, 10, 10, 5, 10, 2
70, 0.28145891799999845, 13, 10, 5, 10, 2
70, 0.24611747900007686, 11, 10, 5, 10, 2
70, 0.1751581600001373, 8, 10, 5, 10, 2
70, 0.34654875600017476, 16, 10, 5, 10, 2
70, 0.36310802799994235, 17, 10, 5, 10, 2
70, 0.2054463020001549, 10, 10, 5, 10, 2
70, 0.30764921600007256, 14, 10, 5, 10, 2
70, 0.21100654499991833, 10, 10, 5, 10, 2
70, 0.1720400570000038, 8, 10, 5, 10, 2
70, 0.2832808489999934, 13, 10, 5, 10, 2
70, 0.19449776700002985, 9, 10, 5, 10, 2
70, 0.28508995900006084, 13, 10, 5, 10, 2
70, 0.26549756700001126, 13, 10, 5, 10, 2
70, 0.23612417899994398, 11, 10, 5, 10, 2
70, 0.2990588719999323, 14, 10, 5, 10, 2
70, 0.30034208100005344, 14, 10, 5, 10, 2
70, 0.3299219349999021, 15, 10, 5, 10, 2
70, 0.32424777799997173, 15, 10, 5, 10, 2
70, 0.1930196349999278, 9, 10, 5, 10, 2
70, 0.23496062100002746, 11, 10, 5, 10, 2
70, 0.2804475039999943, 13, 10, 5, 10, 2
70, 0.2672107009998399, 13, 10, 5, 10, 2
80, 0.381667736000054, 15, 10, 5, 10, 2
80, 0.3901144700000714, 15, 10, 5, 10, 2
80, 0.39537222900003144, 16, 10, 5, 10, 2
80, 0.40746917000001304, 16, 10, 5, 10, 2
80, 0.34039432500003386, 14, 10, 5, 10, 2
80, 0.303053552999927, 12, 10, 5, 10, 2
80, 0.35007848700001887, 14, 10, 5, 10, 2
80, 0.3805088379999688, 15, 10, 5, 10, 2
80, 0.2515311280001242, 10, 10, 5, 10, 2
80, 0.3760992179998084, 15, 10, 5, 10, 2
80, 0.283600073000116, 11, 10, 5, 10, 2
80, 0.2263867270000901, 9, 10, 5, 10, 2
80, 0.34578823600008946, 14, 10, 5, 10, 2
80, 0.22807750900005885, 9, 10, 5, 10, 2
80, 0.27190924999990784, 11, 10, 5, 10, 2
80, 0.3292952100000548, 13, 10, 5, 10, 2
80, 0.22989725700017516, 9, 10, 5, 10, 2
80, 0.3067279999997936, 12, 10, 5, 10, 2
80, 0.30782057800001894, 12, 10, 5, 10, 2
80, 0.376674433000062, 15, 10, 5, 10, 2
80, 0.29965731000015694, 12, 10, 5, 10, 2
80, 0.22759626499987462, 9, 10, 5, 10, 2
80, 0.3276082039999437, 13, 10, 5, 10, 2
80, 0.3768037270001514, 15, 10, 5, 10, 2
80, 0.27736966499992377, 11, 10, 5, 10, 2
80, 0.3063291290000052, 12, 10, 5, 10, 2
80, 0.3029416110000511, 12, 10, 5, 10, 2
80, 0.3956608910000341, 16, 10, 5, 10, 2
80, 0.32972372999984145, 13, 10, 5, 10, 2
80, 0.3558109240000249, 14, 10, 5, 10, 2
80, 0.20199451400003454, 8, 10, 5, 10, 2
80, 0.3122169569999187, 12, 10, 5, 10, 2
80, 0.3295298569998977, 13, 10, 5, 10, 2
80, 0.2277158449999206, 9, 10, 5, 10, 2
80, 0.27648287700003493, 11, 10, 5, 10, 2
80, 0.2500825669999358, 10, 10, 5, 10, 2
80, 0.36299404800001867, 14, 10, 5, 10, 2
80, 0.37402904800001124, 15, 10, 5, 10, 2
80, 0.438471570000047, 17, 10, 5, 10, 2
80, 0.20017433599991818, 8, 10, 5, 10, 2
80, 0.32469130499998755, 13, 10, 5, 10, 2
80, 0.34953494399997, 14, 10, 5, 10, 2
80, 0.3209891080000489, 13, 10, 5, 10, 2
80, 0.37494152399995073, 15, 10, 5, 10, 2
80, 0.202323510000042, 8, 10, 5, 10, 2
80, 0.35521304100007, 14, 10, 5, 10, 2
80, 0.38004838100005145, 15, 10, 5, 10, 2
80, 0.3310819509999874, 13, 10, 5, 10, 2
80, 0.3504827199999454, 14, 10, 5, 10, 2
80, 0.2752604689999316, 11, 10, 5, 10, 2
90, 0.37523389800003315, 12, 10, 5, 10, 2
90, 0.5008761010001308, 16, 10, 5, 10, 2
90, 0.468271409999943, 15, 10, 5, 10, 2
90, 0.5112263759999678, 16, 10, 5, 10, 2
90, 0.38196999000001597, 12, 10, 5, 10, 2
90, 0.31389392999994925, 10, 10, 5, 10, 2
90, 0.5017097319998811, 16, 10, 5, 10, 2
90, 0.4675862669998878, 15, 10, 5, 10, 2
90, 0.43938893799986545, 14, 10, 5, 10, 2
90, 0.5231861839999965, 17, 10, 5, 10, 2
90, 0.43653578200019183, 14, 10, 5, 10, 2
90, 0.438714076999986, 14, 10, 5, 10, 2
90, 0.27657119000014063, 9, 10, 5, 10, 2
90, 0.4806074829998579, 15, 10, 5, 10, 2
90, 0.4407183210000767, 14, 10, 5, 10, 2
90, 0.47035940099999607, 15, 10, 5, 10, 2
90, 0.4154604320001454, 13, 10, 5, 10, 2
90, 0.4117147899999054, 13, 10, 5, 10, 2
90, 0.3138582310000402, 10, 10, 5, 10, 2
90, 0.4518717700000252, 14, 10, 5, 10, 2
90, 0.24463534599999548, 8, 10, 5, 10, 2
90, 0.4042951029998676, 13, 10, 5, 10, 2
90, 0.47439723599995887, 15, 10, 5, 10, 2
90, 0.22468897399994603, 7, 10, 5, 10, 2
90, 0.40729093200002353, 13, 10, 5, 10, 2
90, 0.34576536500003385, 11, 10, 5, 10, 2
90, 0.47620850799989967, 15, 10, 5, 10, 2
90, 0.37723989999994956, 12, 10, 5, 10, 2
90, 0.4408718750000844, 14, 10, 5, 10, 2
90, 0.3773224310000387, 12, 10, 5, 10, 2
90, 0.41470767500004513, 13, 10, 5, 10, 2
90, 0.2595173589998012, 8, 10, 5, 10, 2
90, 0.31577823799989346, 10, 10, 5, 10, 2
90, 0.21962177199998223, 7, 10, 5, 10, 2
90, 0.4097314030000234, 13, 10, 5, 10, 2
90, 0.3110969599999862, 10, 10, 5, 10, 2
90, 0.28054636600018057, 9, 10, 5, 10, 2
90, 0.4203088009999192, 13, 10, 5, 10, 2
90, 0.5023280499999601, 14, 10, 5, 10, 2
90, 0.44319141999994827, 13, 10, 5, 10, 2
90, 0.43673076499999297, 13, 10, 5, 10, 2
90, 0.44263830499994583, 14, 10, 5, 10, 2
90, 0.4181166820001181, 13, 10, 5, 10, 2
90, 0.5288939489998938, 16, 10, 5, 10, 2
90, 0.4144435859998339, 13, 10, 5, 10, 2
90, 0.29044513700000607, 9, 10, 5, 10, 2
90, 0.41191279500003475, 13, 10, 5, 10, 2
90, 0.4139483530000234, 13, 10, 5, 10, 2
90, 0.4747679879999396, 15, 10, 5, 10, 2
90, 0.22997110400001475, 7, 10, 5, 10, 2
100, 0.46514902800004165, 12, 10, 5, 10, 2
100, 0.580724643999929, 15, 10, 5, 10, 2
100, 0.38050385499991535, 10, 10, 5, 10, 2
100, 0.5047372970000197, 13, 10, 5, 10, 2
100, 0.5735680990001129, 15, 10, 5, 10, 2
100, 0.4960571910000908, 13, 10, 5, 10, 2
100, 0.498303567999983, 13, 10, 5, 10, 2
100, 0.5061601610000253, 13, 10, 5, 10, 2
100, 0.4707903169999099, 12, 10, 5, 10, 2
100, 0.5452130599999236, 14, 10, 5, 10, 2
100, 0.5768469550000646, 15, 10, 5, 10, 2
100, 0.4556319440000607, 12, 10, 5, 10, 2
100, 0.6715182550001373, 17, 10, 5, 10, 2
100, 0.5437747270000273, 14, 10, 5, 10, 2
100, 0.2652759100001276, 7, 10, 5, 10, 2
100, 0.6190793910000139, 16, 10, 5, 10, 2
100, 0.46554891900018447, 12, 10, 5, 10, 2
100, 0.6181534720001309, 16, 10, 5, 10, 2
100, 0.5072466250001071, 13, 10, 5, 10, 2
100, 0.42214966799997455, 11, 10, 5, 10, 2
100, 0.3882307609999316, 10, 10, 5, 10, 2
100, 0.5771494369998891, 15, 10, 5, 10, 2
100, 0.5331803689998651, 14, 10, 5, 10, 2
100, 0.38069168499987427, 10, 10, 5, 10, 2
100, 0.572697043000062, 15, 10, 5, 10, 2
100, 0.5438026580000042, 14, 10, 5, 10, 2
100, 0.3911785569998756, 10, 10, 5, 10, 2
100, 0.5058754819999649, 13, 10, 5, 10, 2
100, 0.6753841970000849, 17, 10, 5, 10, 2
100, 0.30857611800001905, 8, 10, 5, 10, 2
100, 0.5808168670000668, 14, 10, 5, 10, 2
100, 0.5565395920000356, 14, 10, 5, 10, 2
